GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Miles Per Gallon (diesel support in pro version)(mpg),Turbo Boost Gauge (full support in pro version)(psi),Miles Per Gallon(Average) (diesel support in pro version)(mpg),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sat Mar 07 08:09:54 MEZ 2015,07-Mär.-2015 08:09:53.038,6.09448405,50.77823705,6.5,4.0,216.0,341.0,-0.5883751,-9.501988,2.955642,0.035150826,23.399999618530273,216.0,0.03515082597732544,0.20128868520259857,65.49019622802734,30.0,-,188.0,1954.0,30.0,44.189998626708984,12.0,-,83.52941131591797,-,14.859999656677246,4.181731700897217,12.567095756530762,10.098340034484863,1.77782142162323,4.293208122253418,0.47549858689308167,-,-,-0.05997706949710846,-0.9686022400856018,5.0,101.0,56.248130798339844,23.292400360107422
Sat Mar 07 08:09:55 MEZ 2015,07-Mär.-2015 08:09:54.059,6.09445784,50.77831343,8.0,4.0,216.0,341.9,-0.3489549,-9.403826,2.9813797,0.025247514,28.799999237060547,216.0,0.025247514247894287,0.20391230285167694,61.960784912109375,30.0,-,192.0,2190.5,33.0,58.4900016784668,13.0,-,83.52941131591797,-,14.859999656677246,4.009951591491699,13.147246360778809,10.022804260253906,1.7047908306121826,4.26109504699707,0.48419418931007385,-,-,-0.03557134419679642,-0.958595871925354,5.0,101.0,58.657711029052734,23.467941284179688
Sat Mar 07 08:09:56 MEZ 2015,07-Mär.-2015 08:09:55.039,6.0944168,50.77839664,9.5,4.0,216.0,342.4,0.24061728,-7.7608047,4.3023806,-0.0761224,34.20000076293945,216.0,-0.07612240314483643,0.33857089281082153,0.0,30.0,-,101.0,1734.5,37.0,56.52000045776367,14.0,-,42.74509811401367,-,14.859999656677246,4.652714252471924,-0.05118846893310547,9.958104133605957,1.9780548810958862,4.233588218688965,0.4938928484916687,-,-,0.02452775463461876,-0.7911115288734436,5.0,101.0,50.55427169799805,23.620418548583984
Sat Mar 07 08:09:57 MEZ 2015,07-Mär.-2015 08:09:56.040,6.09438269,50.77849234,10.0,4.0,217.0,344.0,-0.09995792,-10.051457,3.9791632,0.12102836,36.0,217.0,0.1210283637046814,0.3056231439113617,48.235294342041016,30.0,-,111.0,1502.0,36.0,25.15999984741211,11.0,-,83.52941131591797,-,14.859999656677246,10.169476509094238,1.3991899490356445,9.960620880126953,4.323451042175293,4.234658241271973,0.5048073530197144,-,-,-0.010189389809966087,-1.024613380432129,5.0,101.0,23.12946891784668,23.614450454711914
Sat Mar 07 08:09:58 MEZ 2015,07-Mär.-2015 08:09:57.042,6.09435528,50.7785717,10.0,4.0,217.0,344.7,0.3286042,-9.656414,3.5972881,0.069961846,36.0,217.0,0.06996184587478638,0.266696035861969,73.72549438476563,30.0,-,162.0,1562.5,37.0,37.29999923706055,9.0,-,83.52941131591797,-,14.859999656677246,7.050171375274658,8.796113014221191,9.926380157470703,2.997309923171997,4.220101356506348,0.513844907283783,-,-,0.033496856689453125,-0.9843438863754272,5.0,101.0,33.36296081542969,23.695907592773438
Sat Mar 07 08:09:59 MEZ 2015,07-Mär.-2015 08:09:58.038,6.09431964,50.77866269,10.75,4.0,217.0,344.5,0.5231331,-9.02614,3.5607765,0.009540379,38.70000076293945,217.0,0.009540379047393799,0.2629741430282593,60.0,30.0,-,152.0,1704.0,41.0,32.02000045776367,11.0,-,83.52941131591797,-,14.859999656677246,9.1005859375,7.345736503601074,9.896156311035156,3.869023084640503,4.207252025604248,0.524274468421936,-,-,0.05332650989294052,-0.9200958013534546,5.0,101.0,25.846092224121094,23.76827621459961
Sat Mar 07 08:10:00 MEZ 2015,07-Mär.-2015 08:09:59.037,6.09427104,50.77876902,11.25,4.0,217.0,343.8,0.8846575,-9.487024,3.7954082,0.06449276,40.5,217.0,0.06449276208877563,0.28689175844192505,61.17647171020508,30.0,-,147.0,1761.0,42.0,35.220001220703125,11.0,-,83.52941131591797,-,14.859999656677246,8.475526809692383,6.620547294616699,9.879827499389648,3.603285312652588,4.200309753417969,0.5365896821022034,-,-,0.09017915278673172,-0.96707683801651,5.0,101.0,27.752208709716797,23.807559967041016
Sat Mar 07 08:10:01 MEZ 2015,07-Mär.-2015 08:10:00.040,6.09422093,50.77887177,11.75,4.0,217.0,340.3,0.3812766,-9.171588,4.07134,0.042636335,42.29999923706055,217.0,0.042636334896087646,0.3150193691253662,52.156864166259766,31.0,-,136.0,1804.0,43.0,27.90999984741211,11.0,-,83.52941131591797,-,14.899999618530273,10.950032234191895,5.025132179260254,9.891988754272461,4.655296802520752,4.205480098724365,0.5485539436340332,-,-,0.03886611387133598,-0.9349222779273987,5.0,101.0,21.48072052001953,23.778289794921875
Sat Mar 07 08:10:01 MEZ 2015,07-Mär.-2015 08:10:01.042,6.09422093,50.77887177,11.75,4.0,217.0,340.3,0.9391256,-8.851364,3.5649664,-0.0035883188,42.29999923706055,217.0,-0.0035883188247680664,0.2634012699127197,52.54901885986328,31.0,-,139.0,1799.0,43.0,31.1299991607666,9.0,-,83.52941131591797,-,14.859999656677246,9.817391395568848,5.4602460861206055,9.899731636047363,4.173765659332275,4.208771705627441,0.5485539436340332,-,-,0.0957314521074295,-0.9022796750068665,5.0,101.0,23.958969116210938,23.759693145751953
Sat Mar 07 08:10:03 MEZ 2015,07-Mär.-2015 08:10:02.037,6.09407374,50.77906633,11.75,3.0,219.0,332.4,1.3790601,-9.002797,3.4404678,0.011452913,42.29999923706055,219.0,0.011452913284301758,0.25071027874946594,59.607845306396484,31.0,-,153.0,1814.5,43.0,35.689998626708984,10.0,-,83.52941131591797,-,14.859999656677246,8.563054084777832,7.4907732009887695,9.885042190551758,3.6404967308044434,4.202526569366455,0.572604238986969,-,-,0.14057697355747223,-0.9177162647247314,5.0,101.0,27.468538284301758,23.795000076293945
Sat Mar 07 08:10:04 MEZ 2015,07-Mär.-2015 08:10:03.043,6.09398472,50.77916614,12.0,3.0,219.0,327.7,1.1318588,-9.491214,3.7732618,0.06653017,43.19999694824219,219.0,0.06653016805648804,0.28463423252105713,57.64706039428711,31.0,-,151.0,1865.5,45.0,35.7400016784668,10.0,-,83.52941131591797,-,14.859999656677246,8.948798179626465,7.200697898864746,9.874865531921387,3.8044919967651367,4.198200225830078,0.5853597521781921,-,-,0.11537805944681168,-0.9675039052963257,5.0,101.0,26.284488677978516,23.819522857666016
Sat Mar 07 08:10:05 MEZ 2015,07-Mär.-2015 08:10:04.039,6.09385542,50.77925422,12.25,3.0,220.0,321.2,0.6584055,-8.992023,3.6367924,0.010024071,44.099998474121094,220.0,0.010024070739746094,0.27072298526763916,54.90196228027344,31.0,-,158.0,1894.5,45.0,36.9900016784668,10.0,-,83.52941131591797,-,14.859999656677246,8.646392822265625,8.215962409973145,9.861656188964844,3.6759274005889893,4.19258451461792,0.5987453460693359,-,-,0.06711574643850327,-0.9166180491447449,5.0,101.0,27.203781127929688,23.851428985595703
Sat Mar 07 08:10:06 MEZ 2015,07-Mär.-2015 08:10:05.038,6.09374536,50.77934263,12.5,3.0,220.0,314.2,1.0791864,-8.980651,3.8115692,0.019564569,45.0,220.0,0.019564568996429443,0.28853917121887207,56.47058868408203,31.0,-,160.0,1963.0,47.0,37.7400016784668,10.0,-,83.52941131591797,-,14.859999656677246,8.662888526916504,8.506037712097168,9.84890365600586,3.6829404830932617,4.18716287612915,0.611274778842926,-,-,0.11000880599021912,-0.9154587388038635,5.0,101.0,27.151981353759766,23.88231086730957
Sat Mar 07 08:10:07 MEZ 2015,07-Mär.-2015 08:10:06.038,6.09361669,50.77942987,12.75,3.0,220.0,313.2,0.1400608,-9.270349,3.7193923,0.037311614,45.89999771118164,220.0,-2.638101577758789E-4,0.26999080181121826,54.11764907836914,31.0,-,160.0,2007.5,48.0,46.40999984741211,10.0,-,83.52941131591797,-,14.859999656677246,7.350831031799316,8.506037712097168,9.810040473937988,3.1251323223114014,4.170640468597412,0.6245617270469666,-,-,0.014277349226176739,-0.9449896216392517,5.0,101.0,31.99836540222168,23.9769229888916
Sat Mar 07 08:10:08 MEZ 2015,07-Mär.-2015 08:10:07.063,6.09346513,50.77951308,13.0,3.0,220.0,311.7,0.34476504,-9.214684,3.8426938,0.037325323,46.79999923706055,220.0,-0.03848820924758911,0.2623029947280884,58.039215087890625,32.0,-,170.0,2064.5,49.0,45.380001068115234,10.0,-,83.52941131591797,-,14.859999656677246,7.67429256439209,9.956416130065918,9.810040473937988,3.262648582458496,4.170640468597412,0.6387020945549011,-,-,0.03514424338936806,-0.9393153190612793,5.0,101.0,30.649677276611328,23.9769229888916
Sat Mar 07 08:10:09 MEZ 2015,07-Mär.-2015 08:10:08.038,6.0933087,50.77959091,13.75,3.0,220.0,311.8,0.023942016,-9.083003,4.1395745,0.03651911,49.5,220.0,0.03651911020278931,0.3219749629497528,54.11764907836914,32.0,-,171.0,2168.0,51.0,47.4900016784668,10.0,-,83.52941131591797,-,14.859999656677246,7.632640361785889,10.101452827453613,9.787592887878418,3.244940757751465,4.161097049713135,0.6527267098426819,-,-,0.0024405724834650755,-0.9258922338485718,5.0,101.0,30.81693458557129,24.03191375732422
Sat Mar 07 08:10:10 MEZ 2015,07-Mär.-2015 08:10:09.040,6.09313874,50.77967806,14.0,3.0,221.0,311.5,0.29807812,-8.880095,4.016872,0.012976229,50.39999771118164,221.0,0.012976229190826416,0.30946704745292664,0.0,32.0,-,104.0,1509.0,51.0,24.020000457763672,9.0,-,47.8431396484375,-,14.859999656677246,15.0905122756958,0.3839254379272461,9.830090522766113,6.4155802726745605,4.179164409637451,0.6681437492370605,-,-,0.030385127291083336,-0.9052083492279053,5.0,101.0,15.586918830871582,23.92801856994629
Sat Mar 07 08:10:11 MEZ 2015,07-Mär.-2015 08:10:10.037,6.09300401,50.77975842,13.75,3.0,221.0,313.0,0.15861586,-8.567651,3.9043443,-0.02109468,49.5,221.0,-0.021094679832458496,0.2979963421821594,69.4117660522461,32.0,-,112.0,1452.5,50.0,23.610000610351563,7.0,-,83.52941131591797,-,14.859999656677246,15.051534652709961,1.5442266464233398,9.830090522766113,6.3990092277526855,4.179164409637451,0.6811903119087219,-,-,0.01616879180073738,-0.8733588457107544,5.0,101.0,15.62728214263916,23.92801856994629
Sat Mar 07 08:10:12 MEZ 2015,07-Mär.-2015 08:10:11.038,6.09284943,50.77984369,13.75,4.0,221.0,312.1,-0.055066638,-8.941745,4.171298,0.024809659,49.5,221.0,0.024809658527374268,0.32520875334739685,65.09803771972656,32.0,-,142.0,1465.5,51.0,24.799999237060547,7.0,-,83.52941131591797,-,14.859999656677246,14.615891456604004,5.895358085632324,9.918779373168945,6.213799953460693,4.216869831085205,0.6956416964530945,-,-,-0.005613316316157579,-0.9114928245544434,5.0,101.0,16.09307098388672,23.714065551757813
Sat Mar 07 08:10:13 MEZ 2015,07-Mär.-2015 08:10:12.049,6.09268215,50.77993047,14.0,4.0,221.0,311.4,0.6464345,-9.464279,4.222773,-0.15672898,50.39999771118164,221.0,-0.15672898292541504,0.24064290523529053,66.66666412353516,33.0,-,141.0,1474.5,51.0,25.299999237060547,7.0,-,83.52941131591797,-,14.859999656677246,14.32703971862793,5.750321388244629,9.961997032165527,6.090997695922852,4.235243320465088,0.7108860611915588,-,-,-0.13374337553977966,-0.7385782599449158,5.0,101.0,16.41752815246582,23.611188888549805
Sat Mar 07 08:10:14 MEZ 2015,07-Mär.-2015 08:10:13.038,6.09254666,50.78001284,14.25,4.0,221.0,311.9,-0.2208651,-8.734048,3.8283286,-0.008646548,51.29999923706055,221.0,-0.008646547794342041,0.2902475595474243,75.686279296875,33.0,-,142.0,1482.5,51.0,27.489999771118164,8.0,-,83.52941131591797,-,14.859999656677246,13.185670852661133,5.605282783508301,9.993295669555664,5.605755805969238,4.248549461364746,0.7241254448890686,-,-,-0.022514279931783676,-0.8903208374977112,4.0,101.0,17.838651657104492,23.53723907470703
Sat Mar 07 08:10:15 MEZ 2015,07-Mär.-2015 08:10:14.039,6.09239879,50.78009859,14.0,3.0,221.0,312.4,0.26396075,-8.981249,3.9719806,0.020417511,50.39999771118164,221.0,0.020417511463165283,0.3048909902572632,73.33333587646484,33.0,-,135.0,1516.0,52.0,27.1299991607666,8.0,-,83.52941131591797,-,14.859999656677246,13.622611045837402,4.880095481872559,10.028579711914063,5.7915167808532715,4.263550281524658,0.7382591962814331,-,-,0.026907313615083694,-0.9155197143554688,4.0,101.0,17.266483306884766,23.454425811767578
Sat Mar 07 08:10:16 MEZ 2015,07-Mär.-2015 08:10:15.038,6.09223467,50.7801931,14.25,4.0,221.0,312.4,0.7350199,-9.08001,4.1371803,0.038893282,51.29999923706055,221.0,0.038893282413482666,0.32173091173171997,68.62744903564453,33.0,-,136.0,1526.0,53.0,27.549999237060547,8.0,-,83.52941131591797,-,14.859999656677246,13.672913551330566,5.025132179260254,10.063288688659668,5.812902450561523,4.278306484222412,0.7538964152336121,-,-,0.07492557168006897,-0.9255871772766113,4.0,101.0,17.202959060668945,23.373531341552734
Sat Mar 07 08:10:17 MEZ 2015,07-Mär.-2015 08:10:16.038,6.09209849,50.78027202,14.5,3.0,222.0,312.3,0.1388637,-9.149442,4.2161894,0.046024263,52.19999694824219,222.0,0.04602426290512085,0.3297848403453827,70.19608306884766,33.0,-,142.0,1545.0,53.0,27.690000534057617,8.0,-,83.52941131591797,-,14.859999656677246,13.60378360748291,5.895358085632324,10.096689224243164,5.783512592315674,4.292506217956543,0.7669089436531067,-,-,0.014155319891870022,-0.9326647520065308,4.0,101.0,17.290380477905273,23.29620933532715
Sat Mar 07 08:10:18 MEZ 2015,07-Mär.-2015 08:10:17.041,6.09192235,50.78036284,14.5,3.0,222.0,311.8,0.01436521,-7.93618,3.4243069,-0.099915504,52.19999694824219,222.0,-0.0999155044555664,0.24906288087368011,69.01960754394531,33.0,-,144.0,1554.0,54.0,28.719999313354492,8.0,-,83.52941131591797,-,14.859999656677246,13.363372802734375,6.1854352951049805,10.155145645141602,5.681304454803467,4.317358493804932,0.782921552658081,-,-,0.0014643435133621097,-0.8089887499809265,4.0,101.0,17.601438522338867,23.162107467651367
Sat Mar 07 08:10:19 MEZ 2015,07-Mär.-2015 08:10:18.065,6.09177153,50.78044831,14.75,4.0,222.0,311.7,-0.023942016,-9.168595,4.1545386,0.045093477,53.099998474121094,222.0,0.07873111963272095,0.34363508224487305,69.80392456054688,34.0,-,144.0,1563.5,54.0,29.8799991607666,8.0,-,83.52941131591797,-,14.859999656677246,12.84458065032959,6.1854352951049805,10.155145645141602,5.460744857788086,4.317358493804932,0.7971886992454529,-,-,-0.0024405724834650755,-0.9346172213554382,4.0,101.0,18.312360763549805,23.162107467651367
Sat Mar 07 08:10:20 MEZ 2015,07-Mär.-2015 08:10:19.037,6.09160763,50.78053459,15.0,4.0,223.0,311.4,0.14963761,-9.333197,4.0581717,0.056552827,54.0,223.0,0.05655282735824585,0.313677042722702,68.23529815673828,34.0,-,149.0,1580.5,55.0,30.829999923706055,9.0,-,83.52941131591797,-,14.859999656677246,12.679319381713867,6.910622596740723,10.178071022033691,5.390485763549805,4.3271050453186035,0.812213659286499,-,-,0.015253578312695026,-0.9513961672782898,4.0,101.0,18.551042556762695,23.10993766784668
Sat Mar 07 08:10:21 MEZ 2015,07-Mär.-2015 08:10:20.038,6.0914353,50.78063564,15.0,4.0,223.0,312.2,0.14604631,-9.258977,4.167108,0.054121673,54.0,223.0,0.05412167310714722,0.3247816562652588,69.80392456054688,34.0,-,150.0,1592.5,55.0,32.08000183105469,9.0,-,83.52941131591797,-,14.859999656677246,12.185267448425293,7.055661201477051,10.196318626403809,5.180444717407227,4.33486270904541,0.8287692666053772,-,-,0.0148874931037426,-0.9438304305076599,4.0,101.0,19.303194046020508,23.068578720092773
Sat Mar 07 08:10:22 MEZ 2015,07-Mär.-2015 08:10:21.041,6.09128658,50.78072359,15.0,3.0,224.0,312.6,-0.034715924,-9.526528,4.341286,0.08618969,54.0,224.0,0.08618968725204468,0.3425368070602417,67.45098114013672,34.0,-,154.0,1602.0,55.0,32.83000183105469,9.0,-,83.52941131591797,-,14.859999656677246,11.906895637512207,7.635811805725098,10.211729049682617,5.062097549438477,4.341414451599121,0.8431130051612854,-,-,-0.0035388299729675055,-0.9711037874221802,4.0,101.0,19.754484176635742,23.03376579284668
Sat Mar 07 08:10:23 MEZ 2015,07-Mär.-2015 08:10:22.038,6.09112444,50.78080967,15.25,4.0,224.0,311.5,-0.18255788,-9.357738,4.312556,0.0694868,54.89999771118164,224.0,0.06948679685592651,0.3396081328392029,68.23529815673828,34.0,-,154.0,1617.5,56.0,32.439998626708984,9.0,-,83.52941131591797,-,14.859999656677246,12.269136428833008,7.635811805725098,10.231535911560059,5.216100692749023,4.34983491897583,0.8580282926559448,-,-,-0.018609365448355675,-0.9538977742195129,4.0,101.0,19.171241760253906,22.98917579650879
Sat Mar 07 08:10:24 MEZ 2015,07-Mär.-2015 08:10:23.038,6.09095201,50.78090909,15.5,4.0,224.0,311.6,0.24720132,-8.965687,4.088698,0.023799479,55.79999923706055,224.0,0.023799479007720947,0.31678876280784607,66.66666412353516,35.0,-,154.0,1626.5,56.0,32.65999984741211,9.0,-,83.52941131591797,-,14.859999656677246,12.186490058898926,7.635811805725098,10.248836517333984,5.180964469909668,4.357190132141113,0.8744664788246155,-,-,0.025198910385370255,-0.9139333963394165,4.0,101.0,19.301258087158203,22.950368881225586
Sat Mar 07 08:10:25 MEZ 2015,07-Mär.-2015 08:10:24.037,6.09079338,50.7810018,15.25,3.0,225.0,311.9,0.4249708,-9.251195,4.0378213,0.04886037,54.89999771118164,225.0,0.048860371112823486,0.31160256266593933,67.45098114013672,35.0,-,153.0,1637.5,57.0,32.77000045776367,9.0,-,83.52941131591797,-,14.859999656677246,12.362468719482422,7.4907732009887695,10.270967483520508,5.25577974319458,4.366599082946777,0.8896827101707458,-,-,0.04332016035914421,-0.9430371522903442,4.0,101.0,19.026506423950195,22.90091896057129
Sat Mar 07 08:10:26 MEZ 2015,07-Mär.-2015 08:10:25.048,6.09062237,50.78110833,15.25,4.0,226.0,311.9,0.13227965,-8.802282,3.7804444,-0.004376173,54.89999771118164,226.0,-0.00437617301940918,0.28536638617515564,67.45098114013672,35.0,-,154.0,1644.5,57.0,32.9900016784668,9.0,-,83.52941131591797,-,14.859999656677246,12.280025482177734,7.635811805725098,10.288436889648438,5.220729827880859,4.374025821685791,0.906591534614563,-,-,0.013484163209795952,-0.8972764611244202,4.0,101.0,19.15424156188965,22.86203384399414
Sat Mar 07 08:10:27 MEZ 2015,07-Mär.-2015 08:10:26.038,6.09046681,50.78120141,15.5,3.0,226.0,311.8,0.04070143,-8.652046,4.185065,-0.0012695193,55.79999923706055,226.0,-0.001269519329071045,0.32661211490631104,59.607845306396484,35.0,-,149.0,1642.5,57.0,32.630001068115234,9.0,-,83.52941131591797,-,14.859999656677246,12.415509223937988,6.910622596740723,10.288436889648438,5.278329372406006,4.374025821685791,0.9216774702072144,-,-,0.004148973152041435,-0.8819618821144104,4.0,101.0,18.945222854614258,22.86203384399414
Sat Mar 07 08:10:28 MEZ 2015,07-Mär.-2015 08:10:27.039,6.09030934,50.7812929,15.5,4.0,227.0,311.6,0.3890578,-8.920795,4.271256,0.027997077,55.79999923706055,227.0,0.027997076511383057,0.3353981673717499,61.56863021850586,36.0,-,138.0,1637.0,57.0,25.15999984741211,7.0,-,83.52941131591797,-,14.859999656677246,16.101673126220703,5.315207481384277,10.384708404541016,6.845465183258057,4.414954662322998,0.9367415904998779,-,-,0.039659302681684494,-0.9093573093414307,4.0,101.0,14.608083724975586,22.65009117126465
Sat Mar 07 08:10:29 MEZ 2015,07-Mär.-2015 08:10:28.038,6.0901314,50.78139142,15.75,4.0,228.0,311.7,0.53689975,-8.814852,4.253299,0.018190801,56.69999694824219,228.0,0.01819080114364624,0.33356770873069763,54.11764907836914,36.0,-,129.0,1625.5,56.0,24.520000457763672,7.0,-,83.52941131591797,-,14.800000190734863,16.232088088989258,4.0098676681518555,10.4342622756958,6.900909900665283,4.4360222816467285,0.9534031748771667,-,-,0.05472983792424202,-0.898557722568512,4.0,101.0,14.490715980529785,22.542522430419922
Sat Mar 07 08:10:30 MEZ 2015,07-Mär.-2015 08:10:29.056,6.08996827,50.78149934,16.5,5.0,228.0,313.7,0.27473465,-8.8088665,4.197634,0.014081359,59.39999771118164,228.0,-7.206201553344727E-4,0.3209987282752991,64.31372833251953,36.0,-,122.0,1589.5,55.0,21.15999984741211,6.0,-,83.52941131591797,-,14.84000015258789,18.473697662353516,2.99460506439209,10.594466209411621,7.853907585144043,4.504131317138672,0.9700313806533813,-,-,0.02800557017326355,-0.8979476094245911,4.0,101.0,12.732403755187988,22.201644897460938
Sat Mar 07 08:10:31 MEZ 2015,07-Mär.-2015 08:10:30.037,6.08979284,50.78160174,16.5,6.0,228.0,312.8,0.30047232,-9.035717,4.184466,0.034508526,59.39999771118164,228.0,0.03450852632522583,0.32655104994773865,65.88235473632813,36.0,-,122.0,1573.0,54.0,20.940000534057617,6.0,-,83.52941131591797,-,14.899999618530273,18.328371047973633,2.99460506439209,10.658382415771484,7.792123317718506,4.531304836273193,0.986849308013916,-,-,0.03062918595969677,-0.9210720062255859,4.0,101.0,12.833359718322754,22.068506240844727
Sat Mar 07 08:10:32 MEZ 2015,07-Mär.-2015 08:10:31.041,6.08962431,50.78168338,14.75,4.0,229.0,311.4,0.90979666,-8.77834,3.3782187,-0.017714262,53.099998474121094,229.0,-0.017714262008666992,0.24436479806900024,82.74510192871094,37.0,-,129.0,1565.0,54.0,31.860000610351563,7.0,-,83.52941131591797,-,14.899999618530273,12.046330451965332,4.0098676681518555,10.669759750366211,5.121376991271973,4.536141395568848,1.0018078088760376,-,-,0.09274175763130188,-0.894835889339447,4.0,101.0,19.525829315185547,22.04497528076172
Sat Mar 07 08:10:33 MEZ 2015,07-Mär.-2015 08:10:32.038,6.08947136,50.78176923,14.75,5.0,230.0,310.5,0.3878607,-9.31524,3.8762126,0.04825455,53.099998474121094,230.0,0.02237755060195923,0.27188223600387573,81.96078491210938,37.0,-,153.0,1580.5,55.0,38.939998626708984,9.0,-,83.52941131591797,-,14.899999618530273,10.038609504699707,7.4907732009887695,10.669759750366211,4.2678141593933105,4.536141395568848,1.0162150859832764,-,-,0.03953727334737778,-0.9310784339904785,4.0,101.0,23.430992126464844,22.04497528076172
Sat Mar 07 08:10:34 MEZ 2015,07-Mär.-2015 08:10:33.048,6.08931059,50.78184631,14.5,5.0,230.0,308.8,-0.82599956,-9.051878,4.1078515,0.03578168,52.19999694824219,230.0,0.035781681537628174,0.31874123215675354,69.4117660522461,37.0,-,177.0,1623.5,56.0,39.189998626708984,10.0,-,83.52941131591797,-,14.899999618530273,10.155926704406738,10.971680641174316,10.665581703186035,4.317690849304199,4.534365177154541,1.030430793762207,-,-,-0.08419974893331528,-0.922719419002533,4.0,101.0,23.160327911376953,22.05360984802246
Sat Mar 07 08:10:35 MEZ 2015,07-Mär.-2015 08:10:34.037,6.08914328,50.78192509,15.0,4.0,230.0,307.6,-0.6823475,-8.789114,4.5962687,0.032437384,54.0,230.0,0.03243738412857056,0.36852890253067017,69.01960754394531,37.0,-,168.0,1640.5,57.0,34.380001068115234,10.0,-,83.52941131591797,-,14.800000190734863,11.783538818359375,9.666340827941895,10.66853141784668,5.009653568267822,4.535619258880615,1.0451290607452393,-,-,-0.06955631822347641,-0.8959341049194336,4.0,101.0,19.961286544799805,22.04751205444336
Sat Mar 07 08:10:36 MEZ 2015,07-Mär.-2015 08:10:35.045,6.08898486,50.7820184,15.25,5.0,231.0,309.9,-0.712275,-8.525752,4.9984946,0.029052913,54.89999771118164,231.0,0.018669545650482178,0.4083102345466614,16.47058868408203,38.0,-,117.0,1585.5,56.0,28.610000610351563,9.0,-,83.52941131591797,-,14.779999732971191,13.91159725189209,2.269415855407715,10.694476127624512,5.914376258850098,4.54664945602417,1.0603796243667603,-,-,-0.06870211660861969,-0.869087815284729,4.0,101.0,16.907806396484375,21.99402618408203
Sat Mar 07 08:10:37 MEZ 2015,07-Mär.-2015 08:10:36.038,6.08881586,50.7821136,15.25,4.0,232.0,311.6,0.26635495,-8.284536,4.276643,-0.030228794,54.89999771118164,232.0,-0.030228793621063232,0.33594727516174316,16.86274528503418,38.0,-,108.0,1543.5,53.0,18.940000534057617,6.0,-,83.52941131591797,-,14.800000190734863,19.888530731201172,0.964076042175293,10.76744556427002,8.45541000366211,4.577671527862549,1.0763238668441772,-,-,0.02715137042105198,-0.8444991111755371,4.0,101.0,11.826644897460938,21.8449764251709
Sat Mar 07 08:10:38 MEZ 2015,07-Mär.-2015 08:10:37.038,6.08867441,50.7821892,14.75,4.0,232.0,312.8,1.9339164,-7.5207863,2.9430726,-0.1344707,53.099998474121094,232.0,-0.13447070121765137,0.2000073939561844,86.66667175292969,38.0,-,109.0,1506.5,52.0,14.520000457763672,4.0,-,83.52941131591797,-,14.800000190734863,25.45326805114746,1.1091136932373047,10.883081436157227,10.821202278137207,4.626832962036133,1.0893718004226685,-,-,0.197137251496315,-0.7666448354721069,4.0,101.0,9.241036415100098,21.612865447998047
Sat Mar 07 08:10:39 MEZ 2015,07-Mär.-2015 08:10:38.039,6.08851606,50.7822618,14.25,5.0,232.0,308.5,2.4103625,-9.305065,3.1950622,0.05154735,51.29999923706055,232.0,0.051547348499298096,0.22569440305233002,99.60784149169922,38.0,-,125.0,1498.0,52.0,31.940000534057617,6.0,-,83.52941131591797,-,14.899999618530273,11.57111644744873,3.4297170639038086,10.936655044555664,4.919344425201416,4.649609565734863,1.1031538248062134,-,-,0.24570462107658386,-0.948528528213501,4.0,101.0,20.327733993530273,21.506994247436523
Sat Mar 07 08:10:40 MEZ 2015,07-Mär.-2015 08:10:39.038,6.08830872,50.78231647,14.25,4.0,232.0,298.6,2.3397336,-10.116699,3.7343562,0.14385468,51.29999923706055,232.0,0.14385467767715454,0.28066831827163696,100.0,38.0,-,158.0,1525.5,53.0,40.90999984741211,8.0,-,83.52941131591797,-,14.899999618530273,9.207742691040039,8.215962409973145,10.923356056213379,3.9145796298980713,4.643955707550049,1.1189908981323242,-,-,0.23850494623184204,-1.0312639474868774,4.0,101.0,25.545303344726563,21.533180236816406
Sat Mar 07 08:10:41 MEZ 2015,07-Mär.-2015 08:10:40.048,6.08813027,50.78234868,14.25,4.0,233.0,289.0,1.2844892,-9.720459,3.0418332,0.06547934,51.29999923706055,233.0,0.0654793381690979,0.21007473766803741,83.13725280761719,39.0,-,205.0,1613.0,56.0,47.65999984741211,10.0,-,83.52941131591797,-,14.899999618530273,8.351044654846191,15.032736778259277,10.903719902038574,3.550363063812256,4.6356072425842285,1.132076382637024,-,-,0.13093671202659607,-0.9908724427223206,4.0,101.0,28.1658878326416,21.571958541870117
