Thu Mar 05 15:54:12 MEZ 2015,05-Mär.-2015 15:54:11.199,10.51805183,52.28576523,3.5,3.0,118.0,265.7,-2.6563668,1.483208,8.911219,-0.021136343,
Thu Mar 05 15:54:13 MEZ 2015,05-Mär.-2015 15:54:12.200,10.51800858,52.28574991,3.5,3.0,117.0,247.0,-1.9614497,0.6099229,9.324817,-0.007669091,
Thu Mar 05 15:54:14 MEZ 2015,05-Mär.-2015 15:54:13.199,10.51797752,52.28571931,3.75,3.0,117.0,223.6,0.09995792,1.079785,9.583391,0.0021343231,
Thu Mar 05 15:54:15 MEZ 2015,05-Mär.-2015 15:54:14.200,10.51799254,52.28564901,4.5,3.0,118.0,188.3,-0.5189432,1.7286136,9.229648,-0.02233988,
Thu Mar 05 15:54:16 MEZ 2015,05-Mär.-2015 15:54:15.199,10.51797319,52.28559515,5.5,3.0,118.0,186.4,-1.021127,1.1797429,9.719262,0.022435844,
Thu Mar 05 15:54:17 MEZ 2015,05-Mär.-2015 15:54:16.200,10.51796843,52.2855416,6.25,3.0,118.0,187.0,-1.2467805,0.45848963,8.404845,-0.113601744,
Thu Mar 05 15:54:18 MEZ 2015,05-Mär.-2015 15:54:17.199,10.51795132,52.28547699,6.5,4.0,118.0,186.0,-0.3393781,0.4961983,9.267955,-0.034269035,
Thu Mar 05 15:54:19 MEZ 2015,05-Mär.-2015 15:54:18.199,10.51794489,52.28542325,6.25,4.0,118.0,184.1,-0.51116204,0.320823,8.849568,0.013809025,
Thu Mar 05 15:54:20 MEZ 2015,05-Mär.-2015 15:54:19.199,10.51793432,52.28536503,6.25,3.0,118.0,184.0,-0.40581718,0.60693014,9.111135,-0.049263,
Thu Mar 05 15:54:21 MEZ 2015,05-Mär.-2015 15:54:20.199,10.51793066,52.28531803,6.0,4.0,117.0,183.0,-0.12988544,0.5105635,8.46051,-0.11689234,
Thu Mar 05 15:54:22 MEZ 2015,05-Mär.-2015 15:54:21.200,10.51792972,52.28526501,5.75,3.0,118.0,182.2,-5.985504E-4,0.16340427,9.299678,-0.032874346,
Thu Mar 05 15:54:23 MEZ 2015,05-Mär.-2015 15:54:22.201,10.51792427,52.28522206,5.75,3.0,118.0,181.7,0.110731825,0.045489833,9.698911,0.007751167,
Thu Mar 05 15:54:24 MEZ 2015,05-Mär.-2015 15:54:23.202,10.5179296,52.28516331,5.5,3.0,117.0,181.5,-0.15981296,0.034715924,9.169194,-0.046173096,
Thu Mar 05 15:54:25 MEZ 2015,05-Mär.-2015 15:54:24.199,10.51792988,52.28511757,5.0,3.0,117.0,181.0,0.05865794,-0.78290397,9.461885,-0.013171196,
Thu Mar 05 15:54:26 MEZ 2015,05-Mär.-2015 15:54:25.200,10.51793122,52.28508276,4.25,3.0,118.0,181.0,0.15801731,-0.091578215,9.459491,-0.016550124,
Thu Mar 05 15:54:27 MEZ 2015,05-Mär.-2015 15:54:26.199,10.51793175,52.28505681,3.25,3.0,117.0,182.5,-0.3429694,-0.374094,8.733449,-0.089238286,
Thu Mar 05 15:54:28 MEZ 2015,05-Mär.-2015 15:54:27.199,10.51792506,52.28503549,2.5,3.0,117.0,182.6,-0.5398925,-0.20590134,9.305065,-0.030644417,
Thu Mar 05 15:54:29 MEZ 2015,05-Mär.-2015 15:54:28.199,10.51792869,52.28502017,1.75,3.0,118.0,176.7,-0.6075287,0.4345476,8.987833,-0.061650693,
Thu Mar 05 15:54:30 MEZ 2015,05-Mär.-2015 15:54:29.199,10.51793924,52.28501197,1.25,3.0,118.0,168.9,-0.40402153,0.12270284,9.030331,-0.05947131,
Thu Mar 05 15:54:31 MEZ 2015,05-Mär.-2015 15:54:30.200,10.51794403,52.28500135,1.0,4.0,117.0,160.8,-0.32022446,0.5590461,9.272144,-0.033548415,
Thu Mar 05 15:54:32 MEZ 2015,05-Mär.-2015 15:54:31.199,10.51794788,52.28500258,0.5,3.0,117.0,160.8,-0.29029694,0.48722005,9.383475,-0.022733033,
Thu Mar 05 15:54:33 MEZ 2015,05-Mär.-2015 15:54:32.199,10.51795131,52.28500544,0.25,3.0,116.0,160.8,-0.3309984,0.34117374,9.34038,-0.027639449,
Thu Mar 05 15:54:34 MEZ 2015,05-Mär.-2015 15:54:33.200,10.51795766,52.28500159,0.0,3.0,116.0,0.0,-0.46447513,1.30484,9.225458,-0.030047059,
Thu Mar 05 15:54:35 MEZ 2015,05-Mär.-2015 15:54:34.199,10.5179596,52.28500103,0.0,3.0,115.0,0.0,-1.0803835,1.5628152,9.151836,-0.028200507,
Thu Mar 05 15:54:36 MEZ 2015,05-Mär.-2015 15:54:35.200,10.51796264,52.28499929,0.25,4.0,115.0,160.8,-0.9504981,0.35553896,9.173983,-0.040129423,
Thu Mar 05 15:54:37 MEZ 2015,05-Mär.-2015 15:54:36.199,10.51797658,52.28499593,0.75,3.0,116.0,160.8,-0.32561144,-0.40102878,9.057265,-0.056230962,
Thu Mar 05 15:54:38 MEZ 2015,05-Mär.-2015 15:54:37.199,10.51799539,52.28499099,1.0,3.0,115.0,115.1,-0.30047232,-0.8439561,9.179369,-0.040838957,
Thu Mar 05 15:54:39 MEZ 2015,05-Mär.-2015 15:54:38.201,10.51801466,52.28498747,1.0,3.0,115.0,108.5,-0.2753332,-0.62129533,9.26556,-0.033961535,
Thu Mar 05 15:54:40 MEZ 2015,05-Mär.-2015 15:54:39.200,10.51803339,52.28498577,1.0,3.0,115.0,101.8,-0.3573346,-0.18555063,8.9758625,-0.06510925,
Thu Mar 05 15:54:41 MEZ 2015,05-Mär.-2015 15:54:40.199,10.51804713,52.28498408,1.0,3.0,115.0,96.4,-0.39025488,0.10295067,9.059061,-0.05663234,
Thu Mar 05 15:54:42 MEZ 2015,05-Mär.-2015 15:54:41.200,10.51804182,52.28497814,0.0,3.0,114.0,0.0,-0.39384618,0.59495914,8.93935,-0.06130767,
Thu Mar 05 15:54:43 MEZ 2015,05-Mär.-2015 15:54:42.199,10.51803744,52.2849754,0.0,3.0,114.0,0.0,-0.46806642,1.0773908,9.177573,-0.037835598,
Thu Mar 05 15:54:44 MEZ 2015,05-Mär.-2015 15:54:43.200,10.51803953,52.28497434,0.25,3.0,114.0,96.4,-0.6937199,3.0400376,9.156625,0.0050342083,
Thu Mar 05 15:54:45 MEZ 2015,05-Mär.-2015 15:54:44.199,10.51805415,52.28497334,0.75,3.0,113.0,94.2,-0.16220717,0.9672575,9.639654,0.0067082644,
Thu Mar 05 15:54:46 MEZ 2015,05-Mär.-2015 15:54:45.202,10.51808781,52.28497083,1.75,3.0,113.0,95.1,-0.04369418,1.3000516,8.714295,-0.082850695,
