gps_time,device_time,long,lat,gps_speed_ms,Horizontal Dilution of Precision,altitude, Bearing, G(x), G(y), G(z), G(calibrated),gps_speed_kmh,Altitude (GPS)(m),g_total,Acceleration Sensor(Z axis)(g),engine_load,Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),engine_rpm,speed_obd_kmh,Mass Air Flow Rate(g/s),intake_air_temperature,Timing Advance(°),throttle_position,fuel_level,Voltage(V),kpl,kpl_avg,trip_distance,Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sat Mar 07 11:59:08 MEZ 2015,07-Mär.-2015 11:59:07.473,6.04332821,50.77564019,11.0,5.0,260.0,68.8,-0.9840169,-9.879075,2.3588872,0.059198797,39.599998474121094,260.0,0.05919879674911499,0.1404574066400528,17.254901885986328,55.0,-,114.0,1207.5,42.0,11.989999771118164,21.0,-,30.980392456054688,-,14.5,10.584463119506836,6.649779796600342,1.4699231386184692,-,-,-0.10030753165483475,-1.0070412158966064,12.0,100.0,9.447728157043457,15.03796100616455
Sat Mar 07 11:59:09 MEZ 2015,07-Mär.-2015 11:59:08.474,6.04351212,50.77564418,11.5,6.0,260.0,79.8,-0.3417723,-9.478644,2.8072014,0.027308404,41.39999771118164,260.0,0.027308404445648193,0.18615712225437164,40.0,55.0,-,105.0,1208.5,42.0,11.579999923706055,18.0,-,83.92156982421875,-,14.5600004196167,10.95921516418457,6.675584316253662,1.482903003692627,-,-,-0.034839171916246414,-0.9662226438522339,12.0,100.0,9.124661445617676,14.979830741882324
Sat Mar 07 11:59:10 MEZ 2015,07-Mär.-2015 11:59:09.477,6.04367671,50.77565939,11.5,4.0,260.0,89.1,0.28431144,-9.939528,3.1675289,0.08280355,41.39999771118164,260.0,0.08280354738235474,0.22288775444030762,40.39215850830078,56.0,-,102.0,1229.5,42.0,9.800000190734863,17.0,-,83.52941131591797,-,14.579999923706055,12.949767112731934,6.712930679321289,1.4946351051330566,-,-,0.028981797397136688,-1.0132036209106445,12.0,100.0,7.722079277038574,14.896492958068848
Sat Mar 07 11:59:11 MEZ 2015,07-Mär.-2015 11:59:10.476,6.04383802,50.77566275,11.75,4.0,260.0,89.7,0.50996494,-9.621099,3.1741128,0.053046167,42.29999923706055,260.0,0.05304616689682007,0.22355888783931732,34.11764907836914,56.0,-,102.0,1245.5,43.0,9.770000457763672,18.0,-,83.52941131591797,-,14.5600004196167,13.298805236816406,6.784102439880371,1.5060193538665771,-,-,0.051984190940856934,-0.9807440638542175,12.0,100.0,7.519406795501709,14.740215301513672
Sat Mar 07 11:59:12 MEZ 2015,07-Mär.-2015 11:59:11.473,6.04401011,50.77565906,12.0,4.0,259.0,90.4,0.7212533,-9.424176,3.1759086,0.035416186,43.19999694824219,259.0,0.03541618585586548,0.22374194860458374,0.0,56.0,-,101.0,1217.5,43.0,7.159999847412109,18.0,-,83.52941131591797,-,14.579999923706055,18.14655303955078,6.85054874420166,1.5181647539138794,-,-,0.07352224737405777,-0.9606702923774719,12.0,100.0,5.5106401443481445,14.597243309020996
Sat Mar 07 11:59:13 MEZ 2015,07-Mär.-2015 11:59:12.476,6.04416208,50.775653,11.75,4.0,259.0,91.2,0.59136784,-9.68275,3.2998085,0.06351191,42.29999923706055,259.0,0.0635119080543518,0.23637190461158752,0.0,56.0,-,101.0,1231.5,42.0,8.079999923706055,15.0,-,83.52941131591797,-,14.479999542236328,15.706399917602539,6.973570346832275,1.5289052724838257,-,-,0.0602821409702301,-0.9870284795761108,12.0,100.0,6.366775989532471,14.339731216430664
Sat Mar 07 11:59:14 MEZ 2015,07-Mär.-2015 11:59:13.474,6.04433088,50.77565559,11.25,5.0,258.0,92.6,0.6428431,-9.745,3.4033577,0.07325083,40.5,258.0,0.07325083017349243,0.2469273954629898,15.29411792755127,56.0,-,101.0,1235.5,43.0,8.270000457763672,16.0,-,83.52941131591797,-,14.460000038146973,15.710921287536621,6.973570346832275,1.5408152341842651,-,-,0.06552936881780624,-0.9933740496635437,12.0,100.0,6.364943504333496,14.339731216430664
Sat Mar 07 11:59:15 MEZ 2015,07-Mär.-2015 11:59:14.474,6.04450488,50.77566479,11.25,6.0,257.0,90.7,0.094570965,-8.732252,3.3925838,-0.025994241,40.5,257.0,-0.02599424123764038,0.24582913517951965,0.0,56.0,-,101.0,1755.0,42.0,11.970000267028809,16.0,-,83.52941131591797,-,14.5,10.602147102355957,7.048548698425293,1.5531309843063354,-,-,0.009640260599553585,-0.890137791633606,12.0,100.0,9.431968688964844,14.187193870544434
Sat Mar 07 11:59:16 MEZ 2015,07-Mär.-2015 11:59:15.482,6.04468676,50.7756614,12.0,7.0,257.0,92.8,0.46806642,-9.173384,3.537433,0.022357881,43.19999694824219,257.0,0.02235788106918335,0.26059457659721375,0.0,57.0,-,102.0,1755.5,42.0,12.6899995803833,21.0,-,83.52941131591797,-,14.479999542236328,10.000608444213867,7.065418243408203,1.5659655332565308,-,-,0.04771319031715393,-0.9351053237915039,12.0,100.0,9.99930477142334,14.1533203125
Sat Mar 07 11:59:17 MEZ 2015,07-Mär.-2015 11:59:16.473,6.04486599,50.77564696,11.75,7.0,257.0,92.0,3.4243069,-8.061875,3.1789012,-0.031152964,42.29999923706055,257.0,-0.031152963638305664,0.2240470051765442,0.0,57.0,-,102.0,1756.0,42.0,12.770000457763672,21.0,-,83.52941131591797,-,14.479999542236328,9.937956809997559,7.065418243408203,1.5787092447280884,-,-,0.34906286001205444,-0.8218017220497131,12.0,100.0,10.062342643737793,14.1533203125
Sat Mar 07 11:59:18 MEZ 2015,07-Mär.-2015 11:59:17.474,6.04501858,50.77566486,11.5,6.0,256.0,85.5,5.4168816,-8.904634,3.9576154,0.15548247,41.39999771118164,256.0,0.1554824709892273,0.3034266233444214,0.0,57.0,-,102.0,1743.0,42.0,12.15999984741211,21.0,-,83.52941131591797,-,14.479999542236328,10.43648910522461,7.084718227386475,1.5896549224853516,-,-,0.5521795153617859,-0.9077098965644836,12.0,100.0,9.581682205200195,14.114764213562012
Sat Mar 07 11:59:19 MEZ 2015,07-Mär.-2015 11:59:18.489,6.04517533,50.77568116,11.0,6.0,256.0,77.8,1.7962499,-8.8806925,3.3279405,0.002932489,39.599998474121094,256.0,0.07091683149337769,0.25638461112976074,0.0,57.0,-,102.0,1692.5,40.0,11.829999923706055,21.0,-,83.52941131591797,-,14.479999542236328,10.472198486328125,7.103857040405273,1.6008590459823608,-,-,0.24356913566589355,-0.9592670202255249,12.0,100.0,9.549010276794434,14.076737403869629
Sat Mar 07 11:59:20 MEZ 2015,07-Mär.-2015 11:59:19.474,6.04528699,50.77577635,11.0,5.0,257.0,52.3,-1.8064252,-9.534309,3.2728736,0.06293398,39.599998474121094,257.0,0.06293398141860962,0.23362626135349274,0.0,57.0,-,102.0,1671.5,40.0,11.470000267028809,21.0,-,83.52941131591797,-,14.479999542236328,10.537445068359375,7.123147487640381,1.6140562295913696,-,-,-0.18414120376110077,-0.9718969464302063,12.0,100.0,9.489883422851563,14.038615226745605
Sat Mar 07 11:59:21 MEZ 2015,07-Mär.-2015 11:59:20.494,6.0454186,50.77582598,10.75,5.0,256.0,53.5,-1.7938557,-9.108741,3.1549592,0.018504918,38.70000076293945,256.0,0.01850491762161255,0.22160643339157104,0.0,57.0,-,102.0,1603.5,39.0,11.15999984741211,20.0,-,83.52941131591797,-,14.479999542236328,10.55939769744873,7.123147487640381,1.6248570680618286,-,-,-0.1828598976135254,-0.9285158514976501,12.0,100.0,9.470154762268066,14.038615226745605
Sat Mar 07 11:59:22 MEZ 2015,07-Mär.-2015 11:59:21.484,6.04554839,50.77588393,10.5,4.0,255.0,64.9,-1.1815386,-9.144653,2.753332,-6.5267086E-5,37.79999923706055,255.0,-6.526708602905273E-5,0.18066583573818207,0.0,57.0,-,102.0,1582.0,38.0,10.579999923706055,20.0,-,83.52941131591797,-,14.479999542236328,10.85267162322998,7.14098596572876,1.6360539197921753,-,-,-0.12044225633144379,-0.9321766495704651,12.0,100.0,9.214241027832031,14.003545761108398
Sat Mar 07 11:59:23 MEZ 2015,07-Mär.-2015 11:59:22.477,6.04569642,50.77591645,10.75,5.0,255.0,68.5,-0.30466217,-9.097966,2.979584,-0.00461936,38.70000076293945,255.0,0.014888882637023926,0.22435209155082703,0.0,57.0,-,101.0,1018.0,37.0,7.880000114440918,20.0,-,83.52941131591797,-,14.479999542236328,14.187774658203125,7.1801347732543945,1.647104263305664,-,-,-0.05595012381672859,-0.939925491809845,12.0,100.0,7.04826021194458,13.927192687988281
Sat Mar 07 11:59:24 MEZ 2015,07-Mär.-2015 11:59:23.473,6.04584857,50.7759385,10.5,6.0,255.0,73.8,0.3716998,-8.962694,2.8173769,-0.02254659,37.79999923706055,255.0,-0.022546589374542236,0.18719437718391418,0.0,58.0,-,101.0,1053.0,36.0,7.690000057220459,17.0,-,83.52941131591797,-,14.460000038146973,14.14538860321045,7.2186174392700195,1.6581130027770996,-,-,0.037889886647462845,-0.913628339767456,12.0,100.0,7.069379806518555,13.852947235107422
Sat Mar 07 11:59:25 MEZ 2015,07-Mär.-2015 11:59:24.491,6.04600512,50.77592702,10.0,5.0,254.0,88.0,0.8110358,-9.798869,3.5697548,0.08529383,36.0,254.0,0.08529382944107056,0.2638893723487854,0.0,58.0,-,101.0,1042.5,36.0,7.630000114440918,17.0,-,83.52941131591797,-,14.479999542236328,14.256623268127441,7.2186174392700195,1.6692289113998413,-,-,0.08267439156770706,-0.9988653063774109,12.0,100.0,7.014222145080566,13.852947235107422
Sat Mar 07 11:59:26 MEZ 2015,07-Mär.-2015 11:59:25.472,6.04613035,50.77593408,9.75,4.0,253.0,89.1,0.44771573,-9.3421755,3.21661,0.027212441,35.099998474121094,253.0,0.027212440967559814,0.22789092361927032,0.0,58.0,-,101.0,1015.0,35.0,6.769999980926514,17.0,-,83.52941131591797,-,14.460000038146973,15.621334075927734,7.2604522705078125,1.678096890449524,-,-,0.04563870653510094,-0.9523113965988159,12.0,100.0,6.4014458656311035,13.773126602172852
Sat Mar 07 11:59:27 MEZ 2015,07-Mär.-2015 11:59:26.472,6.04627418,50.77593153,9.5,4.0,255.0,88.9,1.1025299,-8.821436,2.9299042,-0.026827812,34.20000076293945,255.0,-0.02682781219482422,0.198665052652359,0.0,58.0,-,100.0,999.5,34.0,6.489999771118164,17.0,-,83.52941131591797,-,14.460000038146973,15.829710006713867,7.307278633117676,1.6882458925247192,-,-,0.11238836497068405,-0.8992289304733276,12.0,100.0,6.317180156707764,13.684865951538086
Sat Mar 07 11:59:28 MEZ 2015,07-Mär.-2015 11:59:27.473,6.04642255,50.7759294,9.5,3.0,253.0,89.1,0.9427169,-9.276335,3.1196449,0.021258414,34.20000076293945,253.0,0.021258413791656494,0.21800661087036133,0.0,58.0,-,100.0,969.5,33.0,6.940000057220459,17.0,-,83.52941131591797,-,14.460000038146973,14.367897033691406,7.345651626586914,1.6987138986587524,-,-,0.09609753638505936,-0.9455998539924622,12.0,100.0,6.95989990234375,13.613377571105957
Sat Mar 07 11:59:29 MEZ 2015,07-Mär.-2015 11:59:28.476,6.04655286,50.77592778,9.5,4.0,253.0,88.7,0.6392518,-9.655217,3.2992098,0.06200379,34.20000076293945,253.0,0.06200379133224487,0.2389955371618271,0.0,58.0,-,100.0,954.5,33.0,5.71999979019165,18.0,-,83.52941131591797,-,14.460000038146973,17.432376861572266,7.400174140930176,1.7079070806503296,-,-,0.06516328454017639,-0.984221875667572,12.0,100.0,5.7364020347595215,13.513077735900879
Sat Mar 07 11:59:30 MEZ 2015,07-Mär.-2015 11:59:29.477,6.04667542,50.77592743,9.0,4.0,252.0,86.8,0.19931729,-9.305663,3.4560301,0.03110069,32.39999771118164,252.0,0.031100690364837646,0.25229665637016296,0.0,58.0,-,100.0,935.0,32.0,6.329999923706055,18.0,-,83.52941131591797,-,14.479999542236328,15.275132179260254,7.4425129890441895,1.7165520191192627,-,-,0.020317764952778816,-0.9485894441604614,12.0,100.0,6.546530723571777,13.436203956604004
Sat Mar 07 11:59:31 MEZ 2015,07-Mär.-2015 11:59:30.475,6.04679242,50.77593532,8.75,4.0,251.0,86.8,-0.002992752,-9.516952,3.0783448,0.038615525,31.5,251.0,0.038615524768829346,0.21379661560058594,0.0,58.0,-,100.0,903.0,31.0,6.46999979019165,18.0,-,83.52941131591797,-,14.460000038146973,14.47758674621582,7.490950107574463,1.724851131439209,-,-,-3.0507156043313444E-4,-0.970127522945404,12.0,100.0,6.907168388366699,13.349325180053711
Sat Mar 07 11:59:32 MEZ 2015,07-Mär.-2015 11:59:31.473,6.04691021,50.77593337,8.5,4.0,251.0,87.8,-0.3549404,-10.331579,3.2597055,0.123936474,30.599998474121094,251.0,0.1239364743232727,0.23228394985198975,14.117647171020508,58.0,-,100.0,891.5,31.0,6.659999847412109,18.0,-,83.52941131591797,-,14.420000076293945,14.064562797546387,7.525916576385498,1.7331622838974,-,-,-0.0361814871430397,-1.0531680583953857,12.0,100.0,7.110006332397461,13.287302017211914
Sat Mar 07 11:59:33 MEZ 2015,07-Mär.-2015 11:59:32.473,6.04704503,50.77593151,8.5,3.0,251.0,89.3,0.4261679,-9.2865095,3.2722752,0.023626626,30.599998474121094,251.0,0.023626625537872314,0.23356525599956512,25.882352828979492,58.0,-,101.0,865.0,30.0,7.769999980926514,18.0,-,83.52941131591797,-,14.479999542236328,11.66645622253418,7.547823429107666,1.7426741123199463,-,-,0.04344218969345093,-0.9466370344161987,12.0,100.0,8.571508407592773,13.248737335205078
Sat Mar 07 11:59:34 MEZ 2015,07-Mär.-2015 11:59:33.489,6.04715405,50.77592724,8.25,3.0,250.0,91.2,0.83737206,-9.215282,3.3195608,0.021107137,29.69999885559082,250.0,0.021107137203216553,0.2383853942155838,0.0,58.0,-,102.0,1211.0,29.0,10.739999771118164,18.0,-,83.52941131591797,-,14.479999542236328,8.158915519714355,7.547823429107666,1.7503784894943237,-,-,0.08535902202129364,-0.9393763542175293,12.0,100.0,12.256422996520996,13.248737335205078
Sat Mar 07 11:59:35 MEZ 2015,07-Mär.-2015 11:59:34.474,6.04727443,50.77592908,8.0,3.0,250.0,90.4,0.7781156,-10.09994,2.9652188,0.09493691,28.799999237060547,250.0,0.09493690729141235,0.2022649049758911,28.627450942993164,59.0,-,101.0,1184.0,28.0,11.9399995803833,22.0,-,83.52941131591797,-,14.479999542236328,7.085858345031738,7.5526628494262695,1.7588720321655273,-,-,0.07931860536336899,-1.0295555591583252,12.0,100.0,14.112492561340332,13.24024772644043
Sat Mar 07 11:59:36 MEZ 2015,07-Mär.-2015 11:59:35.475,6.04739153,50.77592952,7.75,3.0,250.0,87.8,1.0660183,-9.590573,3.0280666,0.049946845,27.899999618530273,250.0,0.04994684457778931,0.2086714208126068,43.13725662231445,59.0,-,101.0,1205.0,29.0,9.739999771118164,23.0,-,83.52941131591797,-,14.479999542236328,8.996586799621582,7.5526628494262695,1.7671318054199219,-,-,0.10866649448871613,-0.9776322841644287,12.0,100.0,11.115229606628418,13.24024772644043
Sat Mar 07 11:59:37 MEZ 2015,07-Mär.-2015 11:59:36.474,6.04749758,50.77593597,8.0,4.0,250.0,85.9,0.08619126,-9.343372,2.743755,0.011689723,28.799999237060547,250.0,0.011689722537994385,0.17968961596488953,41.568626403808594,59.0,-,102.0,1206.0,28.0,9.300000190734863,21.0,-,83.52941131591797,-,14.479999542236328,9.097328186035156,7.560708522796631,1.7746464014053345,-,-,0.008786060847342014,-0.9524334073066711,12.0,100.0,10.992142677307129,13.226158142089844
Sat Mar 07 11:59:38 MEZ 2015,07-Mär.-2015 11:59:37.474,6.04761012,50.77594605,8.0,5.0,250.0,85.7,0.029927522,-9.564238,2.7856536,0.034463465,28.799999237060547,250.0,0.034463465213775635,0.18396060168743134,41.960784912109375,59.0,-,102.0,1221.0,29.0,10.050000190734863,21.0,-,83.52941131591797,-,14.479999542236328,8.719080924987793,7.566709995269775,1.7826632261276245,-,-,0.0030507156625390053,-0.9749477505683899,12.0,100.0,11.468998908996582,13.215667724609375
Sat Mar 07 11:59:39 MEZ 2015,07-Mär.-2015 11:59:38.478,6.04773836,50.77595671,8.25,5.0,250.0,86.1,0.41299978,-9.680955,3.2225955,0.05993682,29.69999885559082,250.0,0.05993682146072388,0.2285010665655136,38.039215087890625,59.0,-,102.0,1242.0,30.0,9.720000267028809,21.0,-,83.52941131591797,-,14.479999542236328,9.015098571777344,7.566709995269775,1.7917860746383667,-,-,0.04209987446665764,-0.9868454933166504,12.0,100.0,11.092405319213867,13.215667724609375
Sat Mar 07 11:59:40 MEZ 2015,07-Mär.-2015 11:59:39.483,6.04785519,50.7759577,8.25,5.0,249.0,87.5,0.8762778,-9.451111,2.825158,0.028497875,29.69999885559082,249.0,0.024669894948601723,0.21367458999156952,28.627450942993164,59.0,-,102.0,865.5,29.0,6.860000133514404,18.0,-,83.52941131591797,-,14.420000076293945,12.773579597473145,7.604918003082275,1.8000274896621704,-,-,0.089324951171875,-0.9634159207344055,12.0,100.0,7.8285908699035645,13.149271011352539
Sat Mar 07 11:59:41 MEZ 2015,07-Mär.-2015 11:59:40.475,6.04798326,50.77596106,8.0,5.0,249.0,88.3,0.6386533,-9.097966,2.1242554,-0.026415765,28.799999237060547,249.0,-0.026415765285491943,0.11653979867696762,65.49019622802734,59.0,-,105.0,861.5,30.0,10.829999923706055,18.0,-,83.52941131591797,-,14.479999542236328,8.3701171875,7.608821868896484,1.8090686798095703,-,-,0.06510227173566818,-0.927417516708374,12.0,100.0,11.947159767150879,13.142524719238281
Sat Mar 07 11:59:42 MEZ 2015,07-Mär.-2015 11:59:41.473,6.04806701,50.77595706,8.25,5.0,251.0,89.2,0.09756372,-9.856929,2.919729,0.066984475,29.69999885559082,251.0,0.06698447465896606,0.19762782752513885,64.31372833251953,59.0,-,106.0,899.5,31.0,10.329999923706055,21.0,-,83.52941131591797,-,14.460000038146973,9.06776237487793,7.651092052459717,1.8149927854537964,-,-,0.009945333003997803,-1.0047837495803833,12.0,100.0,11.027982711791992,13.069915771484375
Sat Mar 07 11:59:43 MEZ 2015,07-Mär.-2015 11:59:42.477,6.0481937,50.77597214,8.5,5.0,254.0,88.2,0.521936,-9.773131,2.9867666,0.062084377,30.599998474121094,254.0,0.0620843768119812,0.20446142554283142,56.47058868408203,59.0,-,107.0,907.0,31.0,9.9399995803833,21.0,-,83.52941131591797,-,14.479999542236328,9.423540115356445,7.6927666664123535,1.824084997177124,-,-,0.0532044842839241,-0.9962416887283325,12.0,100.0,10.611631393432617,12.999110221862793
Sat Mar 07 11:59:44 MEZ 2015,07-Mär.-2015 11:59:43.475,6.04830463,50.77596458,8.5,5.0,255.0,89.5,0.56203884,-9.578004,3.0974984,0.046735942,30.599998474121094,255.0,0.046735942363739014,0.21574907004833221,57.64706039428711,59.0,-,107.0,910.0,31.0,9.6899995803833,21.0,-,83.52941131591797,-,14.479999542236328,9.666666030883789,7.734131813049316,1.8319544792175293,-,-,0.05729243904352188,-0.9763510227203369,12.0,100.0,10.344738006591797,12.929586410522461
Sat Mar 07 11:59:45 MEZ 2015,07-Mär.-2015 11:59:44.474,6.04842422,50.77596477,8.75,4.0,256.0,88.9,0.4249708,-9.364322,2.7563248,0.015003562,31.5,256.0,0.015003561973571777,0.1809709221124649,56.47058868408203,59.0,-,107.0,916.5,32.0,9.739999771118164,21.0,-,83.52941131591797,-,14.460000038146973,9.927268028259277,7.745264530181885,1.8403898477554321,-,-,0.04332016035914421,-0.9545689225196838,12.0,100.0,10.073177337646484,12.911002159118652
Sat Mar 07 11:59:46 MEZ 2015,07-Mär.-2015 11:59:45.480,6.04854411,50.7759629,8.5,4.0,257.0,90.2,0.56084174,-9.405023,2.6611552,0.016995788,30.599998474121094,257.0,0.03358370065689087,0.17846933007240295,56.078433990478516,59.0,-,107.0,915.0,31.0,9.65999984741211,21.0,-,83.52941131591797,-,14.460000038146973,9.696685791015625,7.755120277404785,1.848848819732666,-,-,0.037828873842954636,-0.9748866558074951,12.0,100.0,10.312711715698242,12.894594192504883
Sat Mar 07 11:59:47 MEZ 2015,07-Mär.-2015 11:59:46.474,6.04866482,50.775957,8.75,4.0,257.0,90.6,0.81522566,-9.957485,2.8287494,0.07746488,31.5,257.0,0.07746487855911255,0.18835365772247314,57.25490188598633,59.0,-,108.0,910.0,31.0,9.65999984741211,20.0,-,83.52941131591797,-,14.460000038146973,9.696685791015625,7.755120277404785,1.8573883771896362,-,-,0.08310148864984512,-1.0150340795516968,12.0,100.0,10.312711715698242,12.894594192504883
Sat Mar 07 11:59:48 MEZ 2015,07-Mär.-2015 11:59:47.486,6.04879416,50.77595525,8.75,5.0,255.0,91.1,0.545878,-9.200917,2.9131448,0.041290052,31.5,255.0,0.041290052235126495,0.19695664942264557,49.01960754394531,59.0,-,108.0,894.0,31.0,9.739999771118164,20.0,-,83.52941131591797,-,14.460000038146973,9.61704158782959,7.7981743812561035,1.8665134906768799,-,-,0.05564505234360695,-0.9379119873046875,12.0,100.0,10.398117065429688,12.823402404785156
Sat Mar 07 11:59:49 MEZ 2015,07-Mär.-2015 11:59:48.473,6.04892363,50.77595616,8.5,6.0,254.0,90.7,0.57400984,-9.196129,3.177704,0.012536466,30.599998474121094,254.0,0.012536466121673584,0.22392497956752777,28.235294342041016,59.0,-,106.0,923.0,31.0,7.239999771118164,19.0,-,83.52941131591797,-,14.479999542236328,12.937843322753906,7.857586860656738,1.8756462335586548,-,-,0.058512721210718155,-0.9374238848686218,12.0,100.0,7.729196071624756,12.726442337036133
Sat Mar 07 11:59:50 MEZ 2015,07-Mär.-2015 11:59:49.480,6.04902973,50.77595901,8.25,6.0,255.0,89.9,0.5566519,-9.114726,3.2333694,0.006487012,29.69999885559082,255.0,0.006487011909484863,0.22959931194782257,0.0,59.0,-,102.0,1216.5,29.0,7.690000057220459,17.0,-,83.52941131591797,-,14.479999542236328,11.3948974609375,7.911151885986328,1.8831367492675781,-,-,0.056743308901786804,-0.929125964641571,12.0,100.0,8.775781631469727,12.640274047851563
Sat Mar 07 11:59:51 MEZ 2015,07-Mär.-2015 11:59:50.482,6.0491279,50.77594443,7.5,5.0,254.0,99.5,-0.18495208,-8.607155,4.0222588,-0.012354314,27.0,254.0,-0.01235431432723999,0.3100161850452423,0.0,59.0,-,101.0,1071.5,25.0,7.71999979019165,18.0,-,83.52941131591797,-,14.460000038146973,9.785013198852539,7.933062553405762,1.8902486562728882,-,-,-0.01885342225432396,-0.8773857951164246,12.0,100.0,10.219620704650879,12.605361938476563
Sat Mar 07 11:59:52 MEZ 2015,07-Mär.-2015 11:59:51.478,6.04922993,50.775953,7.0,5.0,255.0,90.4,-0.41060558,-8.673594,4.437653,0.0423401,25.19999885559082,255.0,0.042340099811553955,0.36340370774269104,24.705883026123047,59.0,-,101.0,897.5,22.0,6.829999923706055,17.0,-,83.52941131591797,-,14.460000038146973,9.732865333557129,7.933062553405762,1.8975082635879517,-,-,-0.01470444817095995,-0.9122859835624695,12.0,100.0,10.27437686920166,12.605361938476563
Sat Mar 07 11:59:53 MEZ 2015,07-Mär.-2015 11:59:52.472,6.04929463,50.77594835,5.5,4.0,255.0,95.4,0.17118542,-9.105149,3.5236664,0.014381707,19.799999237060547,255.0,0.014381706714630127,0.25919127464294434,24.705883026123047,59.0,-,102.0,902.5,14.0,7.46999979019165,17.0,-,83.52941131591797,-,14.399999618530273,5.662994861602783,7.980712890625,1.9021011590957642,-,-,0.01745009236037731,-0.9281497597694397,12.0,100.0,17.658348083496094,12.530098915100098
Sat Mar 07 11:59:54 MEZ 2015,07-Mär.-2015 11:59:53.481,6.04933089,50.77591925,4.0,4.0,254.0,100.3,1.1025299,-9.478046,1.8441339,0.009675503,14.399999618530273,254.0,0.00967550277709961,0.087985098361969,24.705883026123047,59.0,-,103.0,903.5,13.0,7.300000190734863,18.0,-,83.52941131591797,-,14.420000076293945,5.380954265594482,7.980712890625,1.9062267541885376,-,-,0.11238836497068405,-0.9661616683006287,12.0,100.0,18.58390235900879,12.530098915100098
Sat Mar 07 11:59:55 MEZ 2015,07-Mär.-2015 11:59:54.478,6.04938438,50.77590643,4.0,4.0,253.0,101.1,1.7184383,-10.245388,2.2296004,0.13702303,14.399999618530273,253.0,0.13702303171157837,0.14082349836826324,83.13725280761719,59.0,-,109.0,1096.5,14.0,13.579999923706055,18.0,-,83.52941131591797,-,14.460000038146973,3.1150641441345215,7.988203048706055,1.9102602005004883,-,-,0.21873630583286285,-1.0696419477462769,12.0,100.0,32.10178756713867,12.518350601196289
Sat Mar 07 11:59:56 MEZ 2015,07-Mär.-2015 11:59:55.476,6.04944601,50.77591278,4.25,3.0,254.0,93.3,2.6557682,-9.4696665,2.3397336,0.049530327,15.299999237060547,254.0,0.04953032732009888,0.13850495219230652,76.86274719238281,59.0,-,115.0,1225.5,18.0,16.3799991607666,24.0,-,83.52941131591797,-,14.479999542236328,3.32045316696167,8.00080680847168,1.9146642684936523,-,-,0.2707204818725586,-0.9653074741363525,12.0,100.0,30.116107940673828,12.49863052368164
Sat Mar 07 11:59:57 MEZ 2015,07-Mär.-2015 11:59:56.474,6.049508,50.77592597,5.25,3.0,253.0,70.1,2.0949266,-9.749189,2.1990743,0.059910595,18.899999618530273,253.0,0.059910595417022705,0.1241665929555893,72.54901885986328,59.0,-,116.0,1449.5,20.0,17.3799991607666,24.0,-,83.52941131591797,-,14.479999542236328,3.47711443901062,7.99155330657959,1.9192763566970825,-,-,0.21355010569095612,-0.9938011169433594,12.0,100.0,28.759227752685547,12.513103485107422
Sat Mar 07 11:59:58 MEZ 2015,07-Mär.-2015 11:59:57.473,6.04957028,50.7759629,6.0,3.0,253.0,46.8,0.40581718,-9.667188,2.1948843,0.030368745,21.599998474121094,253.0,0.03036874532699585,0.12373948097229004,68.62744903564453,59.0,-,120.0,1592.5,24.0,21.469999313354492,24.0,-,83.52941131591797,-,14.479999542236328,3.377675771713257,7.990995407104492,1.9252909421920776,-,-,0.041367702186107635,-0.9854421019554138,12.0,100.0,29.605899810791016,12.51397705078125
Sat Mar 07 11:59:59 MEZ 2015,07-Mär.-2015 11:59:58.473,6.04962208,50.77601904,6.75,3.0,253.0,34.5,0.41479546,-9.825804,2.143409,0.045036614,24.299999237060547,253.0,0.04503661394119263,0.1184922531247139,68.23529815673828,59.0,-,102.0,1270.0,25.0,20.579999923706055,24.0,-,30.980392456054688,-,14.5,3.6705689430236816,7.990995407104492,1.9325264692306519,-,-,0.04228292033076286,-1.0016109943389893,12.0,100.0,27.243494033813477,12.51397705078125
Sat Mar 07 12:00:00 MEZ 2015,07-Mär.-2015 11:59:59.474,6.04968022,50.77607561,7.0,4.0,253.0,33.8,-0.12330139,-9.679159,2.268506,0.032476485,25.19999885559082,253.0,0.03247648477554321,0.1312442421913147,81.17647552490234,59.0,-,112.0,1151.5,27.0,16.190000534057617,22.0,-,83.52941131591797,-,14.479999542236328,5.039131164550781,7.992464542388916,1.9400378465652466,-,-,-0.012568947859108448,-0.9866624474525452,12.0,100.0,19.844518661499023,12.511675834655762
Sat Mar 07 12:00:01 MEZ 2015,07-Mär.-2015 12:00:00.473,6.04974169,50.77612723,7.5,4.0,253.0,33.4,-0.10115502,-10.348937,2.4887726,0.10406309,27.0,253.0,0.10406309366226196,0.15369752049446106,74.50980377197266,59.0,-,118.0,1213.0,29.0,15.220000267028809,22.0,-,83.52941131591797,-,14.479999542236328,5.75734281539917,7.993832588195801,1.9472333192825317,-,-,-0.01031141821295023,-1.054937481880188,12.0,100.0,17.36897087097168,12.50953483581543
